URL,Title,Price_Raw,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Nombre de portes,Origine,Première main,Puissance fiscale,État
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Kia_Picanto_57270880.htm,Kia Picanto,54 000 DH,2007,Manuelle,Essence,110000,Kia,Picanto,,,,,
https://www.avito.ma/fr/oulfa/voitures_d_occasion/Peugeot_308_Diesel_Manuelle_2021_%C3%A0_Casablanca_57270881.htm,Peugeot 308 Diesel Manuelle 2021 à Casablanca,180 000 DH,2021,Manuelle,Diesel,100000,Peugeot,308,,,,,
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/Fiat_500_auto_2019_57270885.htm,Fiat 500 auto 2019,125 000 DH,2019,Automatique,Essence,45000,Fiat,500,,,,,
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Alfa_Romeo_MiTo_Essence_Manuelle_2012_%C3%A0_Casablanca_57270867.htm,Alfa Romeo MiTo Essence Manuelle 2012 à Casablanca,80 000 DH,2012,Manuelle,Essence,68000,Alfa Romeo,MiTo,,,,,
https://www.avito.ma/fr/safir/voitures_d_occasion/Volkswagen_Tiguan_Diesel_Automatique_2018_56879469.htm,Volkswagen Tiguan Diesel Automatique 2018,Demander le prix,2018,Automatique,Diesel,180000,Volkswagen,Tiguan,,,,,
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/mercedes_benz_classe_c_57077428.htm,mercedes-benz classe c,620 000 DH,2021,Automatique,Diesel,125400,Mercedes-Benz,Classe C,,,,,
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/opel_corsa_57160735.htm,opel corsa,169 000 DH,2024,Manuelle,Diesel,0,Opel,Corsa,,,,,
https://www.avito.ma/fr/gauthier/voitures_d_occasion/Volkswagen_Golf_7_Diesel_Automatique_2018_57040037.htm,Volkswagen Golf 7 Diesel Automatique 2018,188 000 DH,2018,Automatique,Diesel,60000,Volkswagen,Golf 7,,,,,
https://www.avito.ma/fr/settat/voitures_d_occasion/Hyundai_Accent_Diesel_Automatique_2022_%C3%A0_Settat_57154279.htm,Hyundai Accent Diesel Automatique 2022 à Settat,169 000 DH,2022,Automatique,Diesel,120000,Hyundai,Accent,,,,,
https://www.avito.ma/fr/el_houda/voitures_d_occasion/Fiat_Punto_diesel_5ch_1%C3%A8re_main_1_peinture_57270663.htm,Fiat Punto diesel 5ch 1ère main 1 peinture,98 000 DH,2019,Manuelle,Diesel,65000,Fiat,Punto,,,,,
https://www.avito.ma/fr/hay_salam/voitures_d_occasion/Audi_A3_Diesel_Manuelle_2014_%C3%A0_Sal%C3%A9_57270632.htm,Audi A3 Diesel Manuelle 2014 à Salé,178 000 DH,2014,Manuelle,Diesel,250000,Audi,A3,,,,,
https://www.avito.ma/fr/bourgogne/voitures_d_occasion/Toyota_Yaris_Essence_Manuelle_2016_%C3%A0_Casablanca_57270634.htm,Toyota Yaris Essence Manuelle 2016 à Casablanca,112 000 DH,2016,Manuelle,Essence,120000,Toyota,Yaris,,,,,
https://www.avito.ma/fr/bele_vue/voitures_d_occasion/Alfa_romeo_giulietta_57270523.htm,Alfa romeo giulietta,92 000 DH,2011,Manuelle,Diesel,170000,Alfa Romeo,Giulietta,,,,,
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/Clio_2_avec_mala_57270516.htm,Clio 2 avec mala,65 000 DH,2008,Manuelle,Diesel,90000,Renault,Clio,,,,,
https://www.avito.ma/fr/el_haddada/voitures_d_occasion/Peugeot_208_Diesel_Manuelle_2019_%C3%A0_K%C3%A9nitra_57270487.htm,Peugeot 208 Diesel Manuelle 2019 à Kénitra,118 000 DH,2019,Manuelle,Diesel,100000,Peugeot,208,,,,,
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Dacia_Lodgy_57270489.htm,Dacia Lodgy,157 000 DH,2022,Manuelle,Diesel,100000,Dacia,Lodgy,,,,,
https://www.avito.ma/fr/route_de_sefrou/voitures_d_occasion/JOLION_PRO_nouvelle_arrivage_57270463.htm,JOLION PRO nouvelle arrivage,274 260 DH,2025,Automatique,Hybride,0,GWM,haval jolion,,,,,
https://www.avito.ma/fr/route_de_sefrou/voitures_d_occasion/Dacia_Lodgy_57270444.htm,Dacia Lodgy,165 000 DH,2022,Manuelle,Diesel,120000,Dacia,Lodgy,,,,,
https://www.avito.ma/fr/el_kel%C3%A2a_des_sraghna/voitures_d_occasion/Ford_Transit_Diesel_Manuelle_1982_57270439.htm,Ford Transit Diesel Manuelle 1982,40 000 DH,1982,Manuelle,Diesel,15000,Ford,Transit,,,,,
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/Land_Rover_Range_Rover_Evoque_Diesel_Automatique_57075390.htm,Land Rover Range Rover Evoque Diesel Automatique,280 000 DH,2018,Automatique,Diesel,95000,Land Rover,Range Rover Evoque,,,,,
https://www.avito.ma/fr/essaouira/voitures_d_occasion/Hyundai_tucson_57270416.htm,Hyundai tucson,198 000 DH,2018,Manuelle,Diesel,160000,Hyundai,Tucson,,,,,
https://www.avito.ma/fr/hay_riad/voitures_d_occasion/Ford_Fiesta_Essence_Manuelle_2016_%C3%A0_Rabat_57270415.htm,Ford Fiesta Essence Manuelle 2016 à Rabat,95 000 DH,2016,Manuelle,Essence,130000,Ford,Fiesta,,,,,
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Fiat_Ducato_%C3%A0_Essaouira_57243124.htm,Fiat Ducato à Essaouira,Demander le prix,2020,Manuelle,Diesel,200000,Fiat,Ducato,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Hyundai_Santa_Fe_Diesel_57270343.htm,Hyundai Santa Fe Diesel,Demander le prix,2009,Automatique,Diesel,190000,Hyundai,Santa Fe,,,,,
https://www.avito.ma/fr/mirleft/voitures_d_occasion/Volkswagen_Transporter_Diesel_Manuelle_2021_57270337.htm,Volkswagen Transporter Diesel Manuelle 2021,350 000 DH,2021,Manuelle,Diesel,50000,Volkswagen,Transporter,,,,,
https://www.avito.ma/fr/sidi_kacem/voitures_d_occasion/Clio_4_Renault_57270333.htm,Clio 4 Renault,Demander le prix,2016,Manuelle,Diesel,190000,Renault,Clio,,,,,
https://www.avito.ma/fr/tilila/voitures_d_occasion/Honda_Accord_57270301.htm,Honda Accord,Demander le prix,2014,Manuelle,Diesel,100000,Honda,Accord,,,,,
https://www.avito.ma/fr/agdal/voitures_d_occasion/Renault_Koleos_Diesel_Automatique_2021_%C3%A0_F%C3%A8s_57270310.htm,Renault Koleos Diesel Automatique 2021 à Fès,265 000 DH,2021,Automatique,Diesel,60000,Renault,Koleos,,,,,
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/Tesla_model_3_56127198.htm,Tesla model 3,Demander le prix,2021,Automatique,Electrique,80000,Tesla,Model 3,,,,,
https://www.avito.ma/fr/al_mostakbal/voitures_d_occasion/Excellente_voiture_de_type_Hyundai_57270255.htm,Excellente voiture de type Hyundai,Demander le prix,2016,Manuelle,Diesel,10000,Honda,Accord,,,,,
https://www.avito.ma/fr/hay_massira/voitures_d_occasion/Agadir_Al_Massira_57270253.htm,Agadir Al Massira,125 000 DH,2019,Manuelle,Diesel,170000,Ford,Fiesta,,,,,
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/jeep_renegade_57143405.htm,jeep renegade,165 000 DH,2018,Manuelle,Diesel,107000,Jeep,Renegade,,,,,
https://www.avito.ma/fr/plateau/voitures_d_occasion/Dacia_Logan_Essence_Automatique_2023_%C3%A0_Safi_57092152.htm,Dacia Logan Essence Automatique 2023 à Safi,140 000 DH,2023,Automatique,Essence,20000,Dacia,Logan,,,,,
https://www.avito.ma/fr/azrou/voitures_d_occasion/Volkswagen_Tiguan_2016___Toute_Option_57270186.htm,Volkswagen Tiguan 2016 - Toute Option,Demander le prix,2016,Manuelle,Diesel,190000,Volkswagen,Tiguan,,,,,
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Dacia_Sandero_Diesel_Manuelle_2022_%C3%A0_Casablanca_57270184.htm,Dacia Sandero Diesel Manuelle 2022 à Casablanca,Demander le prix,2022,Manuelle,Diesel,85000,Dacia,Sandero,,,,,
https://www.avito.ma/fr/la%C3%A2youne/voitures_d_occasion/AUDI_Q5_QUATTRO_2020_57270170.htm,AUDI Q5 QUATTRO 2020,310 000 DH,2020,Automatique,Diesel,200000,Audi,Q5,,,,,
https://www.avito.ma/fr/ben_souda/voitures_d_occasion/Jetta_Automatique_%C3%A0_F%C3%A8s_57270173.htm,Jetta Automatique à Fès,Demander le prix,2016,Automatique,Diesel,190000,Volkswagen,Jetta,,,,,
https://www.avito.ma/fr/al_mostakbal/voitures_d_occasion/Vente_Range_Evoque_57270153.htm,Vente Range Evoque,250 000 DH,2018,Automatique,Diesel,160000,Land Rover,Range Rover Evoque,,,,,
https://www.avito.ma/fr/ville_verte/voitures_d_occasion/Range_Rover_Velar_2020_Etat_Neuf_57270154.htm,Range Rover Velar 2020 Etat Neuf,380 000 DH,2020,Automatique,Diesel,150000,Land Rover,Range Rover Velar,,,,,
https://www.avito.ma/fr/racine/voitures_d_occasion/Audi_A5_Diesel_Automatique_2024_%C3%A0_Casablanca_57270149.htm,Audi A5 Diesel Automatique 2024 à Casablanca,450 000 DH,2024,Automatique,Diesel,30000,Audi,A5,,,,,
https://www.avito.ma/fr/bouskoura_centre/voitures_d_occasion/Honda_CR_V_Essence_Automatique_1998_%C3%A0_Bouskoura_57270115.htm,Honda CR-V Essence Automatique 1998 à Bouskoura,35 000 DH,1998,Automatique,Essence,350000,Honda,CR-V,,,,,
https://www.avito.ma/fr/gu%C3%A9liz/voitures_d_occasion/C220CDI_toute_option__toit_panoramique_57270107.htm,C220CDI toute option. toit panoramique,185 000 DH,2012,Automatique,Diesel,190000,Mercedes-Benz,220,,,,,
https://www.avito.ma/fr/deroua/voitures_d_occasion/Pour_ceux_qui_la_veulent__bienvenue__il_y_en_a_%C3%A0_Deroua__Docker_propre_57270101.htm,"Pour ceux qui la veulent, bienvenue, il y en a à Deroua, Docker propre",155 000 DH,2020,Manuelle,Diesel,100000,Dacia,Dokker,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Clio_4_automatique_57270098.htm,Clio 4 automatique,118 000 DH,2016,Automatique,Diesel,160000,Renault,Clio,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Clio_4_automatique_57270109.htm,Clio 4 automatique,118 000 DH,2016,Automatique,Diesel,160000,Renault,Clio,,,,,
https://www.avito.ma/fr/hay_riad/voitures_d_occasion/A_vendre_une_voiture_57270112.htm,A vendre une voiture,Demander le prix,2018,Manuelle,Diesel,170000,Opel,Astra,,,,,
https://www.avito.ma/fr/al_azhar/voitures_d_occasion/Fiat_Fiorino_Diesel_Manuelle_2018_%C3%A0_T%C3%A9touan_57270096.htm,Fiat Fiorino Diesel Manuelle 2018 à Tétouan,115 000 DH,2018,Manuelle,Diesel,70000,Fiat,Fiorino,,,,,
https://www.avito.ma/fr/hay_atlas/voitures_d_occasion/Toyota_RAV4_en_bon_%C3%A9tat_a_vendre_57270108.htm,Toyota RAV4 en bon état a vendre,180 000 DH,2017,Automatique,Diesel,200000,Toyota,RAV-4,,,,,
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/BMW_i7_Diesel_Automatique_2025_%C3%A0_Casablanca_57273950.htm,BMW i7 Diesel Automatique 2025 à Casablanca,Demander le prix,2025,Automatique,Diesel,5000,BMW,i7,,,,,
https://www.avito.ma/fr/errahma/voitures_d_occasion/Dacia_logan_2013_diesel_57270023.htm,Dacia logan 2013 diesel,75 000 DH,2013,Manuelle,Diesel,262000,Dacia,Logan,,,,,
https://www.avito.ma/fr/ziatene/voitures_d_occasion/passat_3BG_130CV_57270012.htm,passat 3BG 130CV,65 000 DH,2004,Manuelle,Diesel,350000,Volkswagen,Passat,,,,,
https://www.avito.ma/fr/wifak/voitures_d_occasion/Renault_Symbol_Essence_Manuelle_2012_%C3%A0_Temara_57269979.htm,Renault Symbol Essence Manuelle 2012 à Temara,73 000 DH,2012,Manuelle,Essence,200000,Renault,Symbol,,,,,
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/fiatdoblo_tyu_57269976.htm,fiatdoblo tyu,75 000 DH,2012,Manuelle,Diesel,200000,Fiat,Fiorino,,,,,
https://www.avito.ma/fr/administratif/voitures_d_occasion/Opel_Corsa_57269975.htm,Opel Corsa,145 000 DH,2021,Manuelle,Diesel,35000,Opel,Corsa,,,,,
https://www.avito.ma/fr/sidi_maarouf/voitures_d_occasion/Mercedes_Benz_classe_e_220_Diesel_Automatique_2014_56868627.htm,Mercedes-Benz classe e 220 Diesel Automatique 2014,Demander le prix,2014,Automatique,Diesel,100000,Mercedes-Benz,Classe E,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Fiat_Doblo_Maxi_Cargo_Diesel_WW_54597404.htm,Fiat Doblo Maxi Cargo Diesel WW,118 000 DH,2019,Manuelle,Diesel,120000,Fiat,Doblo,,,,,
https://www.avito.ma/fr/centre/voitures_d_occasion/HYUNDAI_ACCENT_AUTOMATIQUE_57208744.htm,HYUNDAI ACCENT AUTOMATIQUE,Demander le prix,2023,Automatique,Diesel,60000,Hyundai,Accent,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Peugeot_Partner_Active_Diesel_WW_56820036.htm,Peugeot Partner Active Diesel WW,98 000 DH,2022,Manuelle,Diesel,190000,Peugeot,Partner,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Dacia_Dokker_Ambiance_Diesel_WW_56417346.htm,Dacia Dokker Ambiance Diesel WW,145 000 DH,2022,Manuelle,Diesel,70000,Dacia,Dokker,,,,,
https://www.avito.ma/fr/el_qaria/voitures_d_occasion/Ford_Fiesta_diesel_57269926.htm,Ford Fiesta diesel,81 000 DH,2011,Manuelle,Diesel,178000,Ford,Fiesta,,,,,
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/bmw_compact_essence_2002_57269918.htm,bmw compact essence 2002,45 000 DH,2002,Manuelle,Essence,50000,BMW,Série 3,,,,,
https://www.avito.ma/fr/oulfa/voitures_d_occasion/Hyundai_Accent_Diesel_Automatique_2020_57269919.htm,Hyundai Accent Diesel Automatique 2020,140 000 DH,2020,Automatique,Diesel,190000,Hyundai,Accent,,,,,
https://www.avito.ma/fr/maarif/voitures_d_occasion/BMW_SERIE_5_57269907.htm,BMW SERIE 5,200 000 DH,2016,Automatique,Diesel,190000,BMW,Série 5,,,,,
https://www.avito.ma/fr/hay_saada/voitures_d_occasion/Renault_Megane_Diesel_Manuelle_2010_%C3%A0_Mohammedia_57269905.htm,Renault Megane Diesel Manuelle 2010 à Mohammedia,78 000 DH,2010,Manuelle,Diesel,200000,Renault,Megane,,,,,
https://www.avito.ma/fr/branes_2/voitures_d_occasion/Peugeot_57269910.htm,Peugeot,206 000 DH,2021,Manuelle,Diesel,60000,Peugeot,2008,,,,,
https://www.avito.ma/fr/beaus%C3%A9jour/voitures_d_occasion/BMW_S%C3%A9rie_5_Diesel_Automatique_2011_%C3%A0_Casablanca_57269891.htm,BMW Série 5 Diesel Automatique 2011 à Casablanca,130 000 DH,2011,Automatique,Diesel,300000,BMW,Série 5,,,,,
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Land_Rover_Range_Rover_Diesel_Automatique_2016_57273741.htm,Land Rover Range Rover Diesel Automatique 2016,Demander le prix,2016,Automatique,Diesel,20000,Land Rover,Range Rover,,,,,
https://www.avito.ma/fr/route_d_immouzere/voitures_d_occasion/Mercedes_Benz_Classe_E270_Diesel_Automatique_2002_57269830.htm,Mercedes-Benz Classe E270 Diesel Automatique 2002,57 000 DH,2002,Automatique,Diesel,300000,Mercedes-Benz,Classe E,,,,,
https://www.avito.ma/fr/hay_salam/voitures_d_occasion/Peugeot_3008_allure_57269807.htm,Peugeot 3008 allure,202 000 DH,2018,Manuelle,Diesel,140000,Peugeot,3008,,,,,
https://www.avito.ma/fr/anfa/voitures_d_occasion/Audi_A3_Diesel_Manuelle_2002_%C3%A0_Casablanca_57269815.htm,Audi A3 Diesel Manuelle 2002 à Casablanca,70 000 DH,2002,Manuelle,Diesel,350000,Audi,A3,,,,,
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/opel_astra_57269800.htm,opel astra,100 000 DH,2012,Manuelle,Diesel,15000,Opel,Astra,,,,,
https://www.avito.ma/fr/bournazil/voitures_d_occasion/Peugeot_5008_Diesel_Automatique_2019_%C3%A0_Casablanca_57269797.htm,Peugeot 5008 Diesel Automatique 2019 à Casablanca,210 000 DH,2019,Automatique,Diesel,100000,Peugeot,5008,,,,,
https://www.avito.ma/fr/el_menzel/voitures_d_occasion/Citro%C3%ABn_C3_Essence_57269799.htm,Citroën C3 Essence,Demander le prix,2005,Manuelle,Essence,170000,Citroën,C3,,,,,
https://www.avito.ma/fr/centre/voitures_d_occasion/BMW_S%C3%A9rie_3_Pack_SPORT_2020_%C3%A0_F%C3%A8s_57269775.htm,BMW Série 3 Pack SPORT 2020 à Fès,Demander le prix,2020,Automatique,Diesel,90000,BMW,Série 3,,,,,
https://www.avito.ma/fr/anfa/voitures_d_occasion/Cupra_Ateca_2_0_TSI_300cv___Sportive_au_quotidien_57111338.htm,Cupra Ateca 2.0 TSI 300cv - Sportive au quotidien,Demander le prix,2024,Automatique,Essence,15000,Cupra,Ateca,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Toyota_corolla_verso_7_places_57269719.htm,Toyota corolla verso 7 places,75 000 DH,2004,Manuelle,Diesel,5000,Toyota,Verso,,,,,
https://www.avito.ma/fr/hay_almassira_2/voitures_d_occasion/Mercedes_190_57269714.htm,Mercedes 190,38 000 DH,1985,Manuelle,Diesel,350000,Mercedes-Benz,190,,,,,
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Dacia_Logan_Diesel_Manuelle_2011_%C3%A0_Agadir_57269717.htm,Dacia Logan Diesel Manuelle 2011 à Agadir,70 000 DH,2011,Manuelle,Diesel,200000,Dacia,Logan,,,,,
https://www.avito.ma/fr/dakhla/voitures_d_occasion/Seat_Ateca_Diesel_Automatique_2020_D%C3%A9douan%C3%A9e_2025_57269709.htm,Seat Ateca Diesel Automatique 2020 Dédouanée 2025,300 000 DH,2020,Automatique,Diesel,100000,Seat,Ateca,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Volkswagen_Caddy_Edition_35plus_57269700.htm,Volkswagen Caddy Edition 35plus,230 000 DH,2020,Manuelle,Diesel,110000,Volkswagen,Caddy,,,,,
https://www.avito.ma/fr/al_kassam/voitures_d_occasion/Toyota_Fortuner_Diesel_Automatique_2021_%C3%A0_Dakhla_57269650.htm,Toyota Fortuner Diesel Automatique 2021 à Dakhla,420 000 DH,2021,Automatique,Diesel,160000,Toyota,Fortuner,,,,,
https://www.avito.ma/fr/a%C3%AFn_diab/voitures_d_occasion/BMW_520d_luxury_57269657.htm,BMW 520d luxury,235 000 DH,2017,Automatique,Diesel,120000,BMW,Série 5,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Audi_Q5_Sline_57269645.htm,Audi Q5 Sline,220 000 DH,2014,Automatique,Diesel,190000,Audi,Q5,,,,,
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Dacia_Sandero_Stepway_Prestige_57269644.htm,Dacia Sandero Stepway Prestige,137 000 DH,2021,Manuelle,Diesel,5000,Dacia,Sandero,,,,,
https://www.avito.ma/fr/el_houda/voitures_d_occasion/Dacia_Dokker_noir_57269643.htm,Dacia Dokker noir,148 000 DH,2017,Manuelle,Diesel,190000,Dacia,Dokker,,,,,
https://www.avito.ma/fr/ahlane/voitures_d_occasion/Mercedes_Benz_GLA_220_4_matic_AMG_57269648.htm,Mercedes Benz GLA 220 4 matic AMG,219 500 DH,2014,Automatique,Diesel,190000,Mercedes-Benz,Classe GLA,,,,,
https://www.avito.ma/fr/anfa/voitures_d_occasion/Porsche_Macan_Essence_Automatique_2025_57269659.htm,Porsche Macan Essence Automatique 2025,Demander le prix,2025,Automatique,Essence,15000,Porsche,Macan,,,,,
https://www.avito.ma/fr/abbadi/voitures_d_occasion/Mercedes_Benz_220_Diesel_Manuelle_2010_%C3%A0_Temara_57269647.htm,Mercedes-Benz 220 Diesel Manuelle 2010 à Temara,120 000 DH,2010,Manuelle,Diesel,200000,Mercedes-Benz,220,,,,,
https://www.avito.ma/fr/av_abdelkrim_el_khattabi/voitures_d_occasion/PEUGEOT_508_%C3%80_VENDRE_57269639.htm,PEUGEOT 508 À VENDRE,145 000 DH,2018,Manuelle,Diesel,160000,Peugeot,508,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/tucson_tte_options_57269638.htm,tucson tte options,268 000 DH,2020,Automatique,Diesel,110000,Hyundai,Tucson,,,,,
https://www.avito.ma/fr/wifak/voitures_d_occasion/Opel_Mokka_Essence_Automatique_2023_%C3%A0_Temara_57269637.htm,Opel Mokka Essence Automatique 2023 à Temara,235 000 DH,2023,Automatique,Essence,90000,Opel,Mokka,,,,,
https://www.avito.ma/fr/a%C3%AFn_borja/voitures_d_occasion/Dacia_Logan_57269634.htm,Dacia Logan,153 000 DH,2023,Manuelle,Essence,70000,Dacia,Logan,,,,,
https://www.avito.ma/fr/b%C3%A9ni_mellal/voitures_d_occasion/Peugeot_3008_Diesel_Manuelle_2010_%C3%A0_B%C3%A9ni_Mellal_57269630.htm,Peugeot 3008 Diesel Manuelle 2010 à Béni Mellal,110 000 DH,2010,Manuelle,Diesel,300000,Peugeot,3008,,,,,
https://www.avito.ma/fr/la%C3%A2youne/voitures_d_occasion/Mitsubishi_%C3%A0_vendre_57269626.htm,Mitsubishi à vendre,52 000 DH,2000,Manuelle,Diesel,200000,Mitsubishi,Pajero,,,,,
https://www.avito.ma/fr/ben_m_sick/voitures_d_occasion/Volkswagen_Tiguan_Diesel_Automatique_2022_57269621.htm,Volkswagen Tiguan Diesel Automatique 2022,345 000 DH,2022,Automatique,Diesel,200000,Volkswagen,Tiguan,,,,,
https://www.avito.ma/fr/b%C3%A9ni_mellal/voitures_d_occasion/golf_7_5______57269587.htm,golf 7.5 🇩🇪,Demander le prix,2017,Automatique,Diesel,130000,Volkswagen,Golf 7,,,,,
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Citro%C3%ABn_essence_2018___75000km_57269594.htm,Citroën essence 2018 / 75000km,105 000 DH,2018,Manuelle,Essence,70000,Citroën,C3,,,,,
https://www.avito.ma/fr/riad_oulad_mtaa/voitures_d_occasion/Tiguan_2020_57269589.htm,Tiguan 2020,280 000 DH,2020,Automatique,Diesel,120000,Volkswagen,Tiguan,,,,,
https://www.avito.ma/fr/berrechid/voitures_d_occasion/Skoda_Karoq_57269595.htm,Skoda Karoq,315 000 DH,2021,Automatique,Diesel,20000,Skoda,Karoq,,,,,
https://www.avito.ma/fr/ouazzane/voitures_d_occasion/Peugeot_Partner_Diesel_Manuel_2006_%C3%A0_Ouezzane_57269588.htm,Peugeot Partner Diesel Manuel 2006 à Ouezzane,52 000 DH,2006,Manuelle,Diesel,500000,Peugeot,Partner,,,,,
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Volkswagen_57269575.htm,Volkswagen,Demander le prix,2019,Automatique,Diesel,140000,Volkswagen,Touareg,,,,,
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/voitures_d_occasion/Vente_Saida_Kodiaq_2024_57269582.htm,Vente Saida Kodiaq 2024,380 000 DH,2024,Automatique,Diesel,30000,Skoda,Kodiaq,,,,,
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Touareg_2019_57269550.htm,Touareg 2019,295 000 DH,2019,Automatique,Diesel,140000,Volkswagen,Touareg,,,,,
https://www.avito.ma/fr/al_ghoufrane/voitures_d_occasion/Volkswagen_Polo_Essence_Manuelle_2006_%C3%A0_Dakhla_57269554.htm,Volkswagen Polo Essence Manuelle 2006 à Dakhla,70 000 DH,2006,Manuelle,Essence,20000,Volkswagen,Polo,,,,,
https://www.avito.ma/fr/khouribga/voitures_d_occasion/Renault_57269560.htm,Renault,160 000 DH,2016,Manuelle,Diesel,140000,Renault,Kadjar,,,,,
https://www.avito.ma/fr/yacoub_el_mansour/voitures_d_occasion/Renault_Megane_Diesel_Automatique_2021_%C3%A0_Rabat_57269551.htm,Renault Megane Diesel Automatique 2021 à Rabat,Demander le prix,2021,Automatique,Diesel,110000,Renault,Megane,,,,,
https://www.avito.ma/fr/boufkrane/voitures_d_occasion/Seat_57269558.htm,Seat,26 000 DH,1998,Manuelle,Diesel,0,Seat,Cordoba,,,,,
https://www.avito.ma/fr/la_colline/voitures_d_occasion/Mercedes_Benz_Classe_C_Diesel_Automatique_2019_57269512.htm,Mercedes-Benz Classe C Diesel Automatique 2019,430 000 DH,2019,Automatique,Diesel,85000,Mercedes-Benz,Classe C,,,,,
https://www.avito.ma/fr/m_hamid/voitures_d_occasion/Vente_de_voiture_57269509.htm,Vente de voiture,182 000 DH,2023,Automatique,Diesel,80000,Peugeot,208,,,,,
https://www.avito.ma/fr/anfa/voitures_d_occasion/Auto_tazi_57269517.htm,Auto tazi,90 000 DH,2008,Manuelle,Essence,130000,Audi,A4,,,,,
https://www.avito.ma/fr/ain_amiyer/voitures_d_occasion/Ford_fiesta_2017_57269516.htm,Ford fiesta 2017,108 000 DH,2017,Manuelle,Diesel,100000,Ford,Fiesta,,,,,
https://www.avito.ma/fr/les_chenes/voitures_d_occasion/volkswagen_touareg_Extreme_plus_57269515.htm,volkswagen touareg Extreme plus,340 000 DH,2019,Automatique,Diesel,130000,Volkswagen,Touareg,,,,,
https://www.avito.ma/fr/anfa/voitures_d_occasion/Audi_A6_exclusive_3_0L_Quattro_2016_57273426.htm,Audi A6 exclusive 3.0L Quattro 2016,Demander le prix,2016,Automatique,Diesel,150000,Audi,A6,,,,,
https://www.avito.ma/fr/achennad/voitures_d_occasion/Dacia_Duster_57273343.htm,Dacia Duster,200 000 DH,2022,Automatique,Diesel,0,Renault,12,,,,,
https://www.avito.ma/fr/bettana/voitures_d_occasion/Kia_Sportage_GT_Line_57269443.htm,Kia Sportage GT Line,335 000 DH,2023,Automatique,Diesel,35000,Kia,Sportage,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Clio_4_tr%C3%A8s_bonne_%C3%A9tat_57269446.htm,Clio 4 très bonne état,118 000 DH,2016,Automatique,Diesel,160000,Renault,Clio,,,,,
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/PEUGEOT_3008_57269433.htm,PEUGEOT 3008,125 000 DH,2014,Manuelle,Diesel,110000,Peugeot,3008,,,,,
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Fiat_500_X_Diesel_Automatique_2021_%C3%A0_Casablanca_57269429.htm,Fiat 500 X Diesel Automatique 2021 à Casablanca,168 000 DH,2021,Automatique,Diesel,100000,Fiat,500 X,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Dacia_Dokker_Diesel_Manuelle_2017_%C3%A0_Tanger_57269432.htm,Dacia Dokker Diesel Manuelle 2017 à Tanger,118 000 DH,2017,Manuelle,Diesel,10000,Dacia,Dokker,,,,,
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/voitures_d_occasion/Fiat_500_L_Diesel_en_bon_%C3%A9tat_57269425.htm,Fiat 500 L Diesel en bon état,105 000 DH,2014,Automatique,Diesel,200000,Fiat,500 L,,,,,
